Enllaç;Títol;Etiquetes;Data i hora;Preu;Repertori
https://www.palaumusica.cat/es/truls-mørk-håvard-gimse_1309123;Truls Mørk & Håvard Gimse;#cámara,#grandesfiguras;11/06/2025 20:00;22 y 35 €;#cámara#grandesfigurasTruls Mørk & Håvard Gimse—Día Pau Casals 2025Ficha artísticaTruls Mørk, violoncheloHåvard Gimse, pianoProgramaR. Schumann: Drei Fantasiestücke, op. 73E. Grieg: Sonata para violonchelo y piano, en La menor, op. 36E. Chausson: Pièce, op. 39 C. Franck: Sonata para violonchelo y piano, en La mayorDetallesPara cerrar el ciclo Palau Cambra, en el marco de la Diada Pau Casals y en colaboración con la Fundació Pau Casals, el violonchelista Truls Mørk actúa en el Palau de la Música en compañía de Havard Gimse al piano. Además, lógicamente, de la música noruega, el repertorio romántico es uno de los ámbitos donde se encuentran más cómodas ambos intérpretes, que ya han paseado una buena entente entre ellos por escenarios de todo el mundo.Comprar entradas
https://www.palaumusica.cat/es/frames-percussion-espigole-otero-correa_1309077;Frames Percussion, Espigolé & Otero Correa;#contemporánea,#nuevosformatos;12/06/2025 19:30;15 €;#contemporánea#nuevosformatosFrames Percussion, Espigolé & Otero Correa—Reich y García-TomásFicha artísticaAnaïs Oliveres, sopranoArantza Prats, sopranoAlba Quinquillà, sopranoMatthew Thomson, tenorCarles Prat, tenorLluïsa Espigolé, pianoHelena Otero Correa, saxófonoFrames PercussionProgramaR. García-Tomás: Shadja, para marimba y vibráfonoS. Reich: Música para piezas de maderaR. García-Tomás: Pictures of the floating world (dúo de percusión, saxófono, electrónica y vídeo)S. Reich: Nagoya marimbaR. García-Tomás: Tangible, para piano, electrónica y vídeoS. Reich: Proverb, para tres sopranos, dos tenores, dos vibráfonos y dos órganos electrónicosDetallesEn el marco de su residencia artística en el Palau de la Música, el conjunto Frames Percussion presenta un concierto que combina obras de los dos compositores invitados esta temporada a la sala modernista: Raquel García-Tomás y Steve Reich. El programa certificará el compromiso de este grupo, de los más destacados del panorama musical actual, con la nueva creación y la búsqueda de nuevos formatos a la hora de presentar la música contemporánea.In collaboration with the Sónar Festival BarcelonaNoticias relacionadas1 octubre 2024El Palau de la Música Catalana acogerá seis conciertos con obras de Raquel García-Tomás, compositora invitada de la temporada 2024-25Comprar entradas
https://www.palaumusica.cat/es/josb-jose-maria-moreno_1338619;JOSB & José María Moreno;#sinfónica,#músicauniversal;15/06/2025 18:00;de 7 a 20 €;"#sinfónica#músicauniversalJOSB & José María Moreno‘Sinfonía del Nuevo Mundo’Ficha artísticaJove Orquestra Simfònica de Barcelona José María Moreno, director ProgramaM. Ravel: BoleroA. Dvořák: Sinfonía núm. 9, en Mi menor, “Del Nuevo Mundo”DetallesConcierto de clausura de la 10a temporada 2024-25, bajo la dirección musical del reconocido maestro José María Moreno que vuelve a dirigir la Joven Orquesta Sinfónica de Barcelona (JOSB) en el Palau de la Música Catalana. En esta ocasión lo hace con dos obras célebres del repertorio sinfónico como Bolero de Maurice Ravel y la Sinfonía núm. 9, ""Del Nuevo Mundo"", de Antonin Dvořák.
Este concierto del ciclo de la JOSB en el Palau de la Música Catalana está a beneficio de la Fundación Salud Plus.Comprar entradas"
https://www.palaumusica.cat/es/cor-pirinenc_1383357;Cor pirinenc;#nuevosformatos;16/06/2025 19:00;12 € (abonados, socios del Orfeó Català y miembros de la Grada Jove: 10 €);#nuevosformatosCor pirinencFicha artísticaOdile Arqué, rapsodaLluís Calvo, rapsodaArnau Obiols, multinstrumentistaDetallesEl camino de conocimiento que emprenden Fontalba y Gotanegra es una peregrinación (anti) épica en la que espiritualidad y carnalidad se entrelazan por cimas, pueblos, refugios y pastos. El gran poema narrativo Cor pirinenc (Lleonard Muntaner Editor, 2022) de Lluís Calvo toma vida con una elección leída por el propio poeta, con la colaboración de Odile Arqué y el percusionista pirenaico Arnau Obiols. Un acompañamiento de música y palabra que viajará por los riscos, los abismos y los senderos, llenos de verdades telúricas y libertades que se abren vía.Comprar entradas
https://www.palaumusica.cat/es/silvia-perez-cruz-y-salvador-sobral_1419658;Sílvia Pérez Cruz y Salvador Sobral;#moderna;16/06/2025 20:30;de 32 a 62 €;"#modernaSílvia Pérez Cruz y Salvador SobralFicha artísticaSílvia Pérez Cruz y Salvador SobralDetallesSilvia Pérez Cruz y Salvador Sobral se unen en el que será un álbum inolvidable. Los dos cantantes y compositores lo presentarán en el Palau de la Música Catalana el 16 de junio, dentro de la programación del festival Guitar Bcn, con nuevas canciones que muestran su deseo de llevar más allá su amistad y compartirla también en el plano creativo. 
Silvia necesita pocas presentaciones, con una rica trayectoria artística. Habitual de los principales escenarios de la ciudad, la de Palafrugell ha protagonizado múltiples proyectos siempre interesantes, con la sensibilidad y emoción como denominadores comunes. Por su parte, el portugués Salvador Sobral saltó a la primera línea en el 2017, cuando ganó el Festival de Eurovisión con la maravillosa Amar pelos dois, escrita por su hermana Luísa. Desde entonces ha mantenido una notable carrera discográfica, con 5 álbumes hasta el momento. 
El proyecto es, además, una celebración de amistades e inspiraciones comunes: compositores y compositoras cercanos a Sílvia y Salvador serán los protagonistas del repertorio de este disco, escribiendo nuevas piezas para el mismo. Jorge Drexler, Luísa Sobral o Lau Noah, entre otros, ofrecerán sus canciones para la ocasión. IMPORTANTE: Los menores de 16 años sólo podrán acceder al recinto acompañados de su padre, madre o tutor legal. Imprescindible presentar la Hoja de responsabilidad (ver documentos adjuntos) debidamente impresa y cumplimentada.Autorización menoresComprar entradas"
https://www.palaumusica.cat/es/lisa-batiashvili-franz-schubert-filharmonia_1439981;Lisa Batiashvili & Franz Schubert Filharmonia;#sinfónica,#piano,#músicauniversal;17/06/2025 20:00;de 18 a 68 €;"#sinfónica#piano#músicauniversalLisa Batiashvili & Franz Schubert FilharmoniaLa ‘Quinta’ de BeethovenFicha artísticaLisa Batiashvili, violínFranz Schubert FilharmoniaTomàs Grau, directorProgramaW. A. ​​MOZART: Concierto para violín y orquesta núm. 5, KV 219, “Turco”L. V. BEETHOVEN: Sinfonía núm. 5, op. 67DetallesLa Franz Schubert Filharmonia inicia la celebración de su 20 aniversario con un concierto extraordinario y único.
La prestigiosa violinista Lisa Batiashvili debuta con la Franz Schubert Filharmonia interpretando el sublime Concierto para violín núm. 5 de Mozart. En la segunda parte, bajo la dirección de Tomàs Grau, se ofrecerá la poderosa Quinta de Beethoven.
Un inicio excepcional para celebrar dos décadas de pasión por la música.Comprar entradas"
https://www.palaumusica.cat/es/hablemos-de-the-constellation-choir-orchestra-gardiner_1334373;Hablemos de... The Constellation Choir & Orchestra & Gardiner;#coral,#grandesfiguras,#músicauniversal;18/06/2025 19:00;Entrada gratuita | Aforo limitado;Hablemos de... The Constellation Choir & Orchestra & Gardinercon Joan VivesFicha artísticaa cargo de Jaume Radigales, músico y divulgador musicalProgramaSesiones previas a los conciertos de Palau 100 para situar el contexto histórico de la obra, el compositor o las ideas claves de las piezas programadas.Programación relacionadaThe Constellation Choir & Orchestra & Gardiner—‘Cantatas’ de J. S. Bach#coral#grandesfiguras#músicauniversal+ info18 de junio de 202520:00 hSala de Conciertos
https://www.palaumusica.cat/es/the-constellation-choir-orchestra-gardiner_1379967;The Constellation Choir & Orchestra & Gardiner;#coral,#grandesfiguras,#músicauniversal;18/06/2025 20:00;De 28 a 150 €;#coral#grandesfiguras#músicauniversalThe Constellation Choir & Orchestra & Gardiner—‘Cantatas’ de J. S. BachAvisoEste concierto sustituye al programado originalmente para el 23 de abril de 2025. Las entradas compradas para el concierto del 23 de abril serán válidas para el 18 de junio. Aquellos que prefieran un reembolso en forma de saldo en la cuenta de cliente del Palau o la devolución de los importes podrán solicitarlo en las taquillas del Palau de la Música Catalana hasta el 11 de junio de 2025.Ficha artísticaThe Constellation Choir and Orchestra John Eliot Gardiner, director ProgramaJ. S. Bach: Cantatas para el domingo de JubileoWeinen, Klagen, Sorgen, Zagen, BWV 12Ihr werdet weinen und heulen, BWV 103Wir müssen durch viel Trübsal, BWV 146Programación relacionadaHablemos de... The Constellation Choir & Orchestra & Gardinercon Joan Vives+ info18 de junio de 202519:00 hPetit PalauNoticias relacionadas15 noviembre 2024John Eliot Gardiner volverá al Palau de la Música Catalana con The Constellation Choir & Orchestra el 18 de junio de 2025Comprar entradas
https://www.palaumusica.cat/es/banda-municipal-de-barcelona_1309044;Banda Municipal de Barcelona;#enfamilia;19/06/2025 19:00;20 €;#enfamiliaBanda Municipal de Barcelona—Xostakóvitx, Ravel, Strens y ReedFicha artísticaBanda Municipal de Barcelona José Rafael Pascual-Vilaplana, directorProgramaD. Xostakóvitx: Obertura sobre temas populares rusos y kirguises M. Ravel: Bolero J. Strens: Danza funambulesca A. Reed: Danzas armenias IIDetallesLa Banda Municipal de Barcelona cierra, un año más, el ciclo Tardes al Palau, y lo hace bajo la batuta de su director titular, José Rafael Pascual-Vilaplana. Presenta un variado programa que comprende obras de compositores en apariencia diversos, aunque comparten la inspiración en los ritmos populares, el amor por la danza y un carácter abierto, alegre y triunfante que se adecúa al leitmotiv de la presente temporada del Palau de la Música.Comprar entradas
https://www.palaumusica.cat/es/carmen-de-georges-bizet_1076077;Carmen de Georges Bizet;#ópera;21/06/2025 20:00;De 38 a 78 euros;"#óperaCarmen de Georges BizetJosep Miquel Mindàn - Jaume VillanuevaNotaÓpera con sobretitulado en catalán.Ficha artísticaJosep Miquel Mindàn, director musical Jaume Villanueva, puesta en escenaMiquel Villalba, director del coroOrquestra de cambra Terrassa 48Quim Térmens, concertinoKevin Donaire, coreografía inspirada en el universo flamenco de Eli Ayala y Nacho Blanco
Òpera Popular de Barcelona, compañía estable:Caitlin Redding, CarmenArturo Garralón, Don JoséJoan García Gomà, EscamilloMireia Tarragó, MicaelaDanil Sayfullin, ZúñigaAlba Martínez, FrasquitaMaria Batlle, MercedesAdrià Mas, RemendadoJordi Ferrer, DancaireAlejandro Chelet, Morales
Coro y ballet de la Òpera Popular de BarcelonaCon la colaboración de los alumnos y alumnas del Conservatorio Profesional de Danza del Instituto del Teatro de la Diputación de BarcelonaProgramaG. Bizet: CarmenDetallesNuestra Carmen es la crónica de un homicidio, del asesinato violento de una mujer.Robada al imaginario de Luís Buñuel, la mise-en escène se nutre del jerez agrio de los tablaos de las Ramblas y de la fragancia de naranjas y de mar que tiene el regusto amargo de la absenta  de los prostíbulos de Barcelona, puerto de contrabando y de esclavos de una miseria secular más intensa todavía durante la dictadura del general Franco.Comprar entradas"
https://www.palaumusica.cat/es/ignasi-terraza_1396533;Ignasi Terraza;#jazz;27/06/2025 20:00;50 €;"#jazzIgnasi Terraza‘A 45’Ficha artísticaIgnasi Terraza, pianoArtistas inivitadosDetallesEl título de esta sesión podría llevarnos al equívoco de pensar que Ignasi Terraza presenta un single. Nada más lejos de la realidad: lo que nos propone es una visión de long play, es decir, de una trayectoria de 45 años subiendo a escenarios y que celebrará junto a varias formaciones; una cara A, una cara B, e incluso una C, para recorrer el pasado, el presente y el futuro del jazz con un estilo personalísimo. No en vano, su idiosincrasia le ha llevado a mantener siempre, y con firmeza, una voz propia en contextos de lo más variado. Con todo, recalará en el Palau, la gran casa en la que empezó sus estudios de piano, y donde grabó, en el Mas i Mas Festival, el único disco a piano solo de su prolífica trayectoria —Sol-it (Swit Records, 20212). Ignasi Terraza regresa al Palau para ofrecer una actuación única y con invitados sorpresa. Nacido en 1962, se trata sin lugar a dudas de uno de los artistas más relevantes de la historia del jazz en nuestro país, un músico que trabajado con las más grandes, ha recorrido medio mundo y ha recibido numerosas distinciones.Comprar entradas"
https://www.palaumusica.cat/es/tony-ann_1384954;Tony Ann;#moderna;28/06/2025 20:30;De 24 a 46 €;"#modernaTony AnnFicha artísticaTony Ann, pianoDetallesEn su primera visita a Cataluña en el marco de su espectacular tour mundial, el pianista y compositor Tony Ann ha colgado el cartel de entradas agotadas en el Teatre-Auditori Sant Cugat (56 Festival de Jazz de Barcelona). 
Ahora, el canadiense confirma una nueva fecha para 2025, con un concierto que formará parte del festival Guitar Bcn. La cita será el 28 de junio, en el que será su debut estelar en el Palau de la Música Catalana. 
Intérprete virtuoso y creador inspirado, su música parte del neoclasicismo para describir una espiral ascendente que trasciende el género, con caminos ensoñadores que encuentran su destino en universos paralelos donde, por ejemplo, Erik Satie colisiona con Ludovico Einaudi y se escuchan diamantes cargados de un irresistible romanticismo contemporáneo. 
Con lo más destacado de su trilogía de EPS Emotionally (Blue, Orange, Red), colaboraciones pop y música inédita, Ann vuelve a Barcelona y debuta en el Palau de la Música Catalana: una verdadera declaración de intenciones para su propuesta de altos vuelos. IMPORTANTE: Los menores de 16 años sólo podrán acceder al recinto acompañados de su padre, madre o tutor legal. Imprescindible presentar la Hoja de responsabilidad (ver documentos adjuntos) debidamente impresa y cumplimentada.Autorización menoresComprar entradas"
https://www.palaumusica.cat/es/candlelight-ballet-el-lago-de-los-cisnes_1434532;Candlelight Ballet: ‘El lago de los cisnes’;;29/06/2025 19:00;de 19 a 35 €;Candlelight Ballet: ‘El lago de los cisnes’AvisoEspectáculo a partir de 8 años. Los menores de 16 años deben ir acompañados de un adulto.Ficha artísticaString Quartet Musical SensusProgramaEscenaVariación de Odette (El lago de los cisnes, op. 20, acto 2 /13B)Variación del príncipe Siegfried (acto 3)Pequeños cisnesPas de deux del Cisne blancoVals (El lago de los cisnes,  acto 1)El cisne, de Camille Saint-SaënsMirlitonesMarchaHada de los dulcesDanza españolaVals de las floresDanza árabeMazurka (El lago de los cisnes,  acto 3, parte 6)Cisne negro (núm. 5, pas de deux, introducción y adagio)Comprar entradas
https://www.palaumusica.cat/es/-requiem-de-verdi_1345521;‘Réquiem’ de Verdi;#coral,#músicauniversal;30/06/2025 20:00;De 18 a 68 euros;"#coral#músicauniversal‘Réquiem’ de Verdi‘Aurora Europa’ de Valls i XufréFicha artísticaMarcela Robles León, sopranoLaura Vila, mezzosopranoYuri Lavrentiev, tenorWojtek Śmiłek, barítonoCoral Càrmina (Daniel Mestre, director)Pax Cor de Cambra (Esteve Costa, director)Jorge Uribe, dirección administrativa y concertadoraFilharmònica de Cambra de Catalunya Stephen Ellery, directorProgramaJosep Maria Valls i Xufré: Aurora Europa             G. Verdi: Messa da RequiemDetallesGiuseppe Verdi compuso su ""Messa di Requiem"" en 1843 justo en la cúspide de su carrera. Es bien sabido que Verdi era un hombre de convicciones nacionalistas, por lo que su ""Requiem"" siempre se ha considerado un lamento ante la muerte de su amigo el poeta italiano Alessandro Manzoni, quien comulgaba con sus ideales políticos.
Su estreno impactó no solo por la fuerza de su mensaje, si no también por el carácter rupturista, ya que a Verdi se le asociaba con la Ópera. La libertad de forma permitida por la Iglesia en cuanto al canon y textos que debe de tener un Réquiem, le permitió prescindir del Gloria quitando peso a la idea de la resurrección tan ligada al Cristianismo.
Conjuntamente presentamos la sinfonía Aurora Europa del compositor catalán Josep María Valls i Xufré, gran admirador del Movimiento Europeísta y que ha compuesto una verdadera Oda a la transformación de una Europa destrozada y entre escombros después de la Segunda Guerra, hasta alcanzar la consolidación de la Unión Europea actual.
La constante transformación de la humanidad, la muerte y la resurrección son el hilo conductor de este programa.Comprar entradas"
https://www.palaumusica.cat/es/-el-heavy-metal-una-rosa-negra-e-inmortal_1388306;‘El heavy metal: una rosa negra e inmortal’;#nuevosformatos;02/07/2025 19:00;5 € (acceso libre, con entrada previa, para abonados, socios del Orfeó Català y miembros de la Grada Jove);"#nuevosformatos‘El heavy metal: una rosa negra e inmortal’Ficha artísticaFOSCOR Atmospheric Dark metalLluís Calvo, poeta y ensayistaProgramaConferencia del poeta y ensayista Lluís Calvo con ejemplos musicales del grupo FOSCOR.DetallesDesde que The Beatles compusieron Helter Skelter, una canción que en 1968, que ya preludiaba en cierto modo el heavy metal, ha llovido mucho. Uno de los hitos originarios y fundadores del género fue el álbum Black Sabbath de la banda homónima, publicado en 1970, sin olvidar la huella hard rock de Led Zeppelin.
Desde entonces, la música metálica ha contado, en su más de medio siglo de historia, con múltiples tendencias y desarrollos, desde el heavy clásico de bandas como Iron Maiden o Judas Priest hasta tendencias más recientes como el black metal, el death metal, el doom y el metal progresivo, que marcan las líneas más vanguardistas. En sus inicios, este estilo no lo tuvo fácil. Nació en ambientes humildes y la crítica se cebó en ella, tildando el género de monótono y con tendencia a repetirse. Sin embargo, el tiempo ha dado la razón a estos creadores tenaces e innovadores, que han sembrado nuestra cultura de discos clásicos.
Por otra parte, las diversas variantes del género han dado a luz bandas tan sofisticadas compositivamente como Opeth, Dream Theater, Jute Gyte, Gojira, Meshuggah o Schammash, por citar sólo unas pocas, con músicas que exploran abiertamente la disonancia, las afinaciones alternativas e incluso la microtonalidad.
Esta actividad se centrará en los sonidos propios del heavy y del metal extremo, haciendo un repaso a la historia del movimiento, a las técnicas compositivas, a los instrumentos y equipamiento y también a las letras y la poesía del metal. Pero sobre todo hablaremos del vínculo heroico, mítico y espiritual del heavy, siempre en el abismo que va de la luz a la oscuridad.Comprar entradas"
https://www.palaumusica.cat/es/la-traviata-de-g-verdi_1071215;La traviata, de G. Verdi;#ópera;05/07/2025 19:00;de 20 a 85 €;"#óperaLa traviata, de G. VerdiÓpera escenificada en dos actosNotaÓpera subtitulada en catalán, castellano, inglés y en lengua original.Ficha artísticaOrquestra NovAria FilharmoniaAdolf Gassol, direcció musicalNoemí Pasquina, directora de orquesta invitada (5 de julio)Marta Finestres, direcció corSergi Giménez Carreras, direcció artísticaBen Aisit, producción y comunicaciónNúria Serra, coreografíaCor NovAria/Ballet NovAriaRepartiment:Sarah Zhai Strauss, Sara Bañeras, Maylin Cruz, Violetta ValeryJesús Piñeiro, Sergi Giménez, Facundo Muñoz, Carlos Cosías, Oscar Encinas, Alfredo GermontAlberto Cazes, Xavier Vilalta, Antonio Torres, Giorgio GermontLorena Aranda, Olha Shvydka, Flora BervoixJose Cabrero, Jordi Casanova, GastoneNéstor Pindado, Jordi Clos, Marchese d’ObignyAlejandro Chelet, Lluís Vergés, Rodrigo Aguilar, Barone DoupholChristian Vallester, Germán Casetti, Dottore GrenvilCarme Gutiérrez, Sara B. Garcia, Anna Guasch, AninnaJosé Luis González, Roger Vicens, Giuseppe (servo di Violetta)Germán Casetti, Domestico di Flora/CommissionarioProgramaG. VERDI: La TraviataDetallesLA TRAVIATA, el gran drama del genial maestro Giuseppe Verdi, basado en la novela La dama de las camelias de Alexandre Dumas hijo, es una de las óperas más representadas y aclamadas diariamente en todo el mundo, incluyendo fragmentos tan brillantes y conocidos como el Brindisi o la espectacular aria-cabaletta de su protagonista Sempre Libera, o el emotivo final Addio del passato.
Versión escenificada de dos horas con 15 minutos de entreacto. Orquesta sinfónica, cantantes solistas, coro, ballet, vestuario, iluminación única adecuada a las especiales características del Palau de la Música Catalana… ¡Más de 60 artistas en escena!Comprar entradas"
https://www.palaumusica.cat/es/serena-saenz-vespres-d-arnadi_1280673;Serena Sáenz & Vespres d’Arnadí;#ópera,#antigua,#jóvenestalentos,#conciertosaccesibles,#nuevosformatos;07/07/2025 20:00;;"#ópera#antigua#jóvenestalentos#conciertosaccesiblesSerena Sáenz & Vespres d’ArnadíAvisoAVISO (04/03/25): NUEVA FECHA. Les informamos que el concierto de Serena Sáenz & Vespres d’Arnadí, programado inicialmente para el 15 de febrero de 2025, finalmente se celebrará el próximo 7 de julio de 2025 a las 20h. Las entradas adquiridas para la fecha anterior serán válidas. Más información: [email protected].
________
AVISO (15/02/25): La Fundació Orfeó Català-Palau de la Música Catalana lamenta informar que el concierto de Serena Sáenz & Vespres d’Arnadí de hoy sábado, 15 de febrero, se ha aplazado por indisposición de la soprano. La Fundació está buscando una nueva fecha para la celebración del concierto, que será comunicada tan pronto como sea posible. Las mismas entradas serán válidas para la nueva fecha. Agradecemos su comprensión y rogamos que disculpen las molestias ocasionadas.DetallesLa joven soprano Serena Sáenz se reencuentra con el conjunto Vespres d’Arnadí y su director, Dani Espasa, para interpretar, en el Palau de la Música Catalana, una selección de arias de ópera barroca. Händel, Rameau y Vivaldi, tres de los máximos exponentes del periodo, si bien representantes de dos mundos distintos –sajón y latino– son los medios elegidos para un despliegue de recursos exigente.Programación relacionadaAudiciones íntimas: Serena Sáenz & Dani EspasaArias de ópera barroca#nuevosformatos+ info12 de febrero de 202518:00 hSala de Ensayo del Orfeó CatalàNoticias relacionadas7 febrero 2025Serena Sáenz y Vespres d’Arnadí ofrecerán un concierto de arias de ópera y música barroca en el Palau de la Música Catalana el 15 de febreroComprar entradas"
https://www.palaumusica.cat/es/aloe-blacc_1422309;Aloe Blacc;#moderna;08/07/2025 20:30;de 30 a 65 €;"#modernaAloe BlaccFicha artísticaAloe Blacc DetallesTras haberse catapultado a la fama con el mega éxito Wake Me Up, su aclamada asociación con el desparecido DJ y productor sueco Avicii, el icónico vocalista de R&B y soul ha mantenido una excitante trayectoria artística que incluye colaboraciones con astros como Pharell Williams, entre otros, e incluso una gira americana con Bruno Mars. 
El estadounidense Aloe Blacc ha centrado su carrera en aportar positividad y belleza al mundo. “Quiero que mis canciones inspiren a la gente, la motiven y la ayuden a soñar a lo grande”, dice con esa cálida sonrisa que le caracteriza.  
Blacc publica en febrero de 2025 su último álbum, Stand Together, del que ya se han avanzado dos singles. Esta vez, además, combina su vena filantrópica con la música, ya que cada canción se inspira en una organización sin ánimo de lucro diferente. Lo presentará el 8 de julio en el Palau de la Música Catalana, dentro de la programación del festival Guitar BCN25. IMPORTANTE: Los menores de 16 años sólo podrán acceder al recinto acompañados de su padre, madre o tutor legal. Imprescindible presentar la Hoja de responsabilidad (ver documentos adjuntos) debidamente impresa y cumplimentada.Autorización menoresComprar entradas"
https://www.palaumusica.cat/es/lukas-sternath_1311492;Lukas Sternath;#jóvenestalentos;15/07/2025 20:00;20 €;#jóvenestalentosLukas Sternath—Jóvenes talentos internacionalesFicha artísticaLukas Sternath, pianoProgramaF. Schubert: WandererfantasieObra encargo de ECHO Rising StarsL. v. Beethoven: Sonata para piano núm. 32, en Do menor, op. 111DetallesPropuesto por Musikverein Wien, Konzerthaus Wien y Philharmonie du LuxembourgComprar entradas
https://www.palaumusica.cat/es/dj-symphonic_1408159;DJ Symphonic;#sinfónica,#moderna;17/07/2025 20:00;de 36 a 68 €;#sinfónica#modernaDJ SymphonicFicha artísticaDJ Symphonic Royal Film Concert Orchestra Fernando Furones, director ProgramaAvicii: Wake me up Pont Aeri: Flying free Coldplay: A sky full of stars David Guetta: Titanium Queen: We will rock you Darude: Sandstorm ABBA: Mamma mia Daft Punk: One more time Calvin Harris: Summer Avicii: Hey brother Eric Prydz: Opus DJ Tiesto: Adagio for strings Swedish House Mafia: Don’t you worry child Safri Duo: The bongo song & Sambadagio Hans Zimmer: Now we are free Remix XTM: Fly on the wings of love Coldplay: Viva la vida DetallesUna fascinante combinación de orquesta sinfónica y DJ para interpretar temas de Coldplay, Daft Punk, Pont Aeri… Vive un concierto único con lo mejor del Pop. Comprar entradas
https://www.palaumusica.cat/es/rumours-of-fleetwood-mac_1419783;Rumours of Fleetwood Mac;#moderna;23/07/2025 20:30;de 30 a 65 €;"#modernaRumours of Fleetwood MacDetallesCon el respaldo personal de Mick Fleetwood, miembro fundador de Fleetwood Mac, Rumours of Fleetwood Mac es el mejor tributo a dicha banda, indiscutiblemente uno de los grupos más especiales de la historia del rock en cuanto a calidad, repercusión e influencia. Cita ineludible el 23 de julio en el Palau de la Música Catalana, en el marco del festival Guitar Bcn. 
Rumours of Fleetwood Mac es una propuesta excepcional para revivir y redescubrir las magistrales canciones e interpretaciones que han posicionado a Fleetwood Mac como una de las mejores y más queridas formaciones de todos los tiempos. Cuidando al máximo tanto el característico sonido del grupo original como la magia de los arreglos y el paralelismo de las voces, ofrecen un repertorio excelso con clásicos imborrables como Dreams, Gipsy y Rhiannon, entre muchos otros, sin olvidar ciertos guiños a su primera época e incluso algún hit de Stevie Nicks. IMPORTANTE: Los menores de 16 años sólo podrán acceder al recinto acompañados de su padre, madre o tutor legal. Imprescindible presentar la Hoja de responsabilidad (ver documentos adjuntos) debidamente impresa y cumplimentada.Autorización menoresComprar entradas"
https://www.palaumusica.cat/es/the-dee-dee-bridgewater-quartet_1396582;The Dee Dee Bridgewater Quartet;#jazz;26/07/2025 20:00;70 €;"#jazzThe Dee Dee Bridgewater Quartet‘We exist!’Ficha artísticaDee Dee Bridgewater, vozCarmen Staaf, piano y dirección musical Rosa Brunello, contrabajo Evita Polidoro, batería DetallesSi en 1960 Max Roach editó el célebre disco We Insist!, seis décadas más tarde Dee Dee Brigewater presenta We Exist!, un homenaje a las grandes mujeres que hicieron de su arte un clamor a favor del activismo; un repaso a canciones inmortales, como Mississippi Goddam,Trying Times, The Danger Zone y otras. Bridgewater encabeza un cuarteto magnífico, dirigido por la pianista Carmen Staff, miembro del Thelonious Monk Institute y reconocida por la revista DownBeat.Al amparo de The Woodsead Network, un programa dirigido por la mismísima Bridgewater para fomentar la presencia de mujeres en el jazz, We Exist! cuenta con artistas jóvenes y de prestigio: Amina Scott y Shirazette Tinnin, en EE.UU., y Rosa Brunello y Evita Polidoro, en Europa. Nacida en Memphis, en 1950, Dee Dee Bridgewater es una auténtica leyenda del jazz, una cantante que inició su carrera en la orquesta de Thad Jones y Mel Lewis, y siguió junto a Sonny Rollins, Dizzy Gillespie, Dexter Gordon, Max Roach y otras celebridades, además de firmar una trayectoria en solitario fecunda, relevante y laureada.Comprar entradas"
https://www.palaumusica.cat/es/melody-gardot_1416224;Melody Gardot;#jazz,#moderna;29/07/2025 20:30;de 30 a 68 €;"#jazz#modernaMelody GardotAvisoAvíso (04-04-2025): Lamemtamos comunicar que por prescripción médica, debido a su embarazo, Melody Gardot se ve obligada a CANCELAR su concierto en Barcelona previsto en el Palau de la Música Catalana el 29 de julio de 2025. El importe de las entradas se devolverá automáticamente mediante el mismo sistema por el que fueron adquiridas.Más información en este enlace.Ficha artísticaMelody GardotDetallesMelody Gardot es una artista cuya identidad musical desafía cualquier categorización simple. Con una historia marcada por la profundidad y la singularidad, ha construido un impresionante corpus de trabajo que refleja su trayectoria única y su talento excepcional. 
Su estilo crea una intimidad silenciosa que atraviesa generaciones e idiomas, para seguir cautivando y resonando profundamente en los oyentes. Tras editar el doble álbum recopilatorio The Essential, la estadounidense repasará sus mejores canciones el 29 de julio en el Palau de la Música Catalana, dentro de la programación del festival Guitar Bcn. IMPORTANTE: Los menores de 16 años sólo podrán acceder al recinto acompañados de su padre, madre o tutor legal. Imprescindible presentar la Hoja de responsabilidad (ver documentos adjuntos) debidamente impresa y cumplimentada.Autorización menores"
